MedID,Medication
4176,Rosiglitazone Related Compound A (25 mg) ((5Z)-5-{[4-({2-[methyl(2-pyridinyl)amino]ethyl}oxy)phenyl]methylidene}-1 - 3-thiazolidine-2 - 4-dione)
4177,Rosmarinic Acid (25 mg)
4178,Rosuvastatin Calcium (300 mg)
4179,Rosuvastatin Enantiomer (25 mg) (Calcium (3S - 5R - E)-7-(4-(4-fluorophenyl)-6-isopropyl-2-(N-methylmethylsulfonamido)pyrimidin-5-yl)-3 - 5-dihydroxyhept-6-enoate salt (1:2))
4180,Rosuvastatin Related Compound A (25 mg) (Calcium (3R - 5S - E)-7-{4-(4-fluorophenyl)-2-[(2-hydroxy-N - 2-dimethylpropyl)sulfonamido]-6-isopropylpyrimidin-5-yl}-3 - 5-dihydroxyhept-6-enoate salt (1:2))
4181,Rosuvastatin Related Compound B (25 mg)
4182,Rosuvastatin Related Compound C (25 mg) (tert-Butyl2-[(4R - 6S)-6-{(E)-2-[4-(4-fluorophenyl)-6-isopropyl-2-(N-methylmethylsulfonamido)pyrimidin-5-yl]vinyl}-2 - 2-dimethyl-1 - 3-dioxan-4-yl]acetate)
4183,Rotigotine (50 mg) ((S)-6-{Propyl[2-(thiophen-2-yl)ethyl]amino}-5 - 6 - 7 - 8-tetrahydronaphthalen-1-ol)
4184,Rotigotine Hydrochloride (300 mg) ((6S )-6-[Propyl(2-(2-thienyl)ethyl)amino]-5 - 6 - 7 - 8-tetrahydronaphthalen-1-ol hydrochloride)
4185,Rotigotine Racemate (25 mg) ((RS)-6-{Propyl[2-(thiophen-2-yl)ethyl]amino}-5 - 6 - 7 - 8-tetrahydronaphthalen-1-ol hydrochloride)
4186,Rotigotine Related Compound C (25 mg) ((S)-6-{[2-(Thiophen-2-yl)ethyl]amino}-5 - 6 - 7 - 8-tetrahydronaphthalen-1-ol hydrochloride)
4187,Rotigotine Related Compound G (25 mg) ((S)-6-{Bis[2-(thiophen-2-yl)ethyl]amino}-5 - 6 - 7 - 8-tetrahydronaphthalen-1-ol hydrochloride)
4188,Rotigotine Related Compound H (25 mg) ((S)-5-Methoxy-N-propyl-N-[2-(thiophen-2-yl)ethyl]-1 - 2 - 3 - 4-tetrahydronaphthalen-2-amine)
4189,Rotigotine Related Compound K (25 mg) (7 - 8-Dihydronaphthalen-1-ol)
4190,Roxarsone (200 mg)
4191,Rubusoside (100 mg)
4192,Rufinamide (200 mg)
4193,Rufinamide Related Compound A (25 mg) (1-(2-Fluorobenzyl)-1H-1 - 2 - 3-triazole-4-carboxamide)
4194,Rufinamide Related Compound B (25 mg) (Methyl 1-(2 - 6-difluorobenzyl)-1H-1 - 2 - 3-triazole-4-carboxylate)
4195,Rutin (100 mg)
4196,S-Adenosyl-L-Homocysteine (50 mg)
4197,S-Allyl-L-cysteine (25 mg)
4198,Saccharin (200 mg)
4199,Saccharin Calcium (100 mg) (1 - 2-Benzisothiazolin-3-one 1 - 1-dioxide calcium salt hydrate (2:7))
4200,Saccharin Sodium (200 mg)
4201,Safflower Oil (1 g)
4202,Safrole (4 x 50 mg) (List Chemical) (5-allylbenzo-1 - 3-dioxole)
4203,Salicylamide (200 mg)
4204,Salicylic Acid (125 mg)
4205,Salicylic Acid Related Compound A (100 mg) (4-hydroxybenzoic acid)
4206,Salicylic Acid Related Compound B (100 mg) (4-hydroxyisophthalic acid)
4207,Salidroside (25 mg) (2-(4-Hydroxyphenyl)ethyl-Beta-D-glucopyranoside)
4208,Salix Species Bark Dry Extract (1 g)
4209,Salmeterol Related Compound A (20 mg) (4-[1-Hydroxy-2-(4-phenylbutylamino)ethyl]-2-(hydroxymethyl)phenol)
4210,Salmeterol Related Compound B (3 x 1.3 mg) (4-{1-Hydroxy-2-[6-(4-phenylbutan-2-yloxy)hexylamino]ethyl}-2-
4211,Salmeterol Related Compound H (30 mg) (1-Hydroxy-4-[2-hydroxy-5-(1-hydroxy-2-{[6-(4-phenylbutoxy)hexyl]amino}ethyl)benzyl]-2-naphthoic acid -  monohydrate)
4212,Salmeterol Resolution Check (15 mg)
4213,Salmeterol System Suitability (15 mg)
4214,Salmeterol Xinafoate (150 mg)
4215,Salsalate (150 mg)
4216,Salvianolic Acid B (25 mg)
4217,Saquinavir Mesylate (200 mg)
4218,Saquinavir Related Compound A (25 mg) (N-tert-butyl-decahydro-2-[2(R)-hydroxy-4-phenyl-3(S)-[[N-(2-quinolylcarbonyl)-D-asparaginyl]amino]butyl]-(4aS - 8aS)-isoquinoline-3(S)-carboxamide)
4219,Scaffold Human Dermis Reference Photomicrographs (CD)
4220,Schisandra chinensis Fruit Dry Extract (1 g)
4221,Schisandrin (15 mg)
4222,Scopolamine Hydrobromide (500 mg)
4223,Scopoletin (20 mg)
4224,Scutellaria Baicalensis Root Dry Extract (1 g)
4225,Secobarbital CII (200 mg)
4226,Secoxyloganin (50 mg) ([(2S - 3R - 4S)-2-(beta-D-Glucopyranosyloxy)-5-(methoxycarbonyl)-3-vinyl-3 - 4-dihydro-2H-pyran-4-yl]acetic acid)
4227,Selamectin (350 mg)
4228,Selegiline Hydrochloride (200 mg)
4229,Selegiline Related Compound D (15 mg) ((R)-N-(1-Phenylpropan-2-yl)prop-2-yn-1-amine hydrochloride)
4230,Selenomethionine (100 mg)
4231,Sennoside A (20 mg) ((9R - 9'R)-5 - 5'-Bis(beta-d-glucopyranosyloxy)-4 - 4'-dihydroxy-10 - 10'-dioxo-9 - 9' - 10 - 10'-tetrahydro-9 - 9'-bianthracene-2 - 2'-dicarboxylic acid)
4232,Sennoside B (20 mg)
4233,Sennosides (500 mg)
4234,Sertraline Hydrochloride (100 mg)
4235,Sertraline Hydrochloride Racemic Mixture (30 mg) ((1RS - 4RS)-4-(3 - 4-Dichlorophenyl)-N-methyl-1 - 2 - 3 - 4-tetrahydro-1-naphthylamine hydrochloride)
4236,Sertraline Hydrochloride Related Compound A (25 mg) (1:1 mixture of (1R -  4S) and (1S -  4R)-4-(3 - 4-dichlorophenyl)-N-methyl-1 - 2 - 3 - 4-tetrahydro-1-naphthylamine hydrochloride)
4237,Sesame Oil (1 g)
4238,Sesame Oil Related Compound A (12 mg/vial; 2 vials) (1 - 2-dilinoleoyl-3-oleoyl-rac-glycerol) (OLL)
4239,Sesame Oil Related Compound B (12 mg x 2 ampules) (1 - 2-dilinoleoyl-3-palmitoyl-rac-glycerol)(PLL)
4240,Sevoflurane (1 mL)
4241,Sevoflurane Related Compound A (0.2 mL) (1 - 1 - 1 - 3 - 3-Pentafluoroisopropenyl fluoromethyl ether)
4242,Sevoflurane Related Compound B (0.2 mL) (1 - 1 - 1 - 3 - 3 - 3-hexafluoro-2-methoxy-propane)
4243,Sevoflurane Related Compound C (0.2 mL) (1 - 1 - 1 - 3 - 3 - 3-hexafluoro-2-propanol)
4244,Sibutramine Hydrochloride CIV (125 mg)
4245,Sibutramine Related Compound A (20 mg) (N-{1-[1-(2-chlorophenyl)cyclobutyl]-3-methylbutyl}-N - N-dimethylamine hydrochloride)
4246,Sibutramine Related Compound B (20 mg) (N-{1-[1-(3-chlorophenyl)cyclobutyl]-3-methylbutyl}-N - N-dimethylamine hydrochloride)
4247,Sibutramine Related Compound C (20 mg) (N-{1-[1-(4-chlorophenyl)cyclobutyl]pentyl}-N - N-dimethylamine hydrochloride)
4248,Sibutramine Related Compound D (20 mg) (N-{1-[1-(4-chlorophenyl)cyclobutyl]-3-methylbutyl}-N-methylamine hydrochloride)
4249,Sildenafil Citrate (100 mg)
4250,Sildenafil Related Compound A (10 mg) (5-[2-Ethoxy-5-[(4-methylpiperazin-1-yl)sulfonyl]phenyl]-1-methyl-3-(2-methylpropyl)-1 - 6-dihydro-7H-pyrazolo[4 - 3-d]pyrimidin-7-one)
4251,Silicified Microcrystalline Cellulose (1 g)
4252,Silver Sulfadiazine (200 mg)
4253,Silybin (50 mg)
4254,Silydianin (30 mg)
4255,Simethicone (50 g)
4256,Simvastatin (200 mg)
4257,Sirolimus (50 mg)
4258,Sisomicin Sulfate (500 mg)
4259,Sitagliptin Phosphate (200 mg)
4260,Sitagliptin System Suitability Mixture (20 mg) (Sitagliptin Phosphate containing about 0.2% of S-enantiomer)
4261,Skim Milk Powder (20 g)
4262,Skim Milk Powder with Melamine - Level A (20 g)
4263,Skim Milk Powder with Melamine - Level C (20 g)
4264,Skim Milk Powder with Melamine - Level D (20 g)
4265,Skim Milk Powder with Melamine - Level E (20 g)
4266,Sodium Acetate (1 g)
4267,Sodium Acetate Trihydrate (1 g)
4268,Sodium Ascorbate (200 mg)
4269,Sodium Benzoate (1 g)
4270,Sodium Bicarbonate (3 g)
4271,Sodium Bromide (1 g)
4272,Sodium Butyrate (25 mg)
4273,Sodium Carbonate Anhydrous (1 g) (AS)
4274,Sodium Chloride (1 g)
4275,Sodium Citrate (1 g)
4276,Sodium Cyclamate (200 mg)
4277,Sodium D - L-Malate (50 mg)
4278,Sodium D-Pantoate (100 mg)
4279,Sodium Decanoyl Sarcosinate (30 mg) (Sodium N-decanoyl-N-methylglycinate)
4280,Sodium Fluoride (1 g) (International Restricted Sales Item)
4281,Sodium Hyaluronate for IR Identification (250 mg)
4282,Sodium Iron EDTA (200 mg)
4283,Sodium Lactate (200 mg)
4284,Sodium Lauryl Sulfate (1 g)
4285,Sodium Metabisulfite (2 X 500 mg)
4286,Sodium Molybdate Dihydrate (200 mg)
4287,Sodium Myristoyl Sarcosinate (30 mg) (Sodium N-methyl-N-tetradecanoylglycinate)
4288,Sodium Nitrite (1 g)
4289,Sodium Nitroprusside (500 mg)
4290,Sodium Phenylbutyrate (200 mg)
4291,Sodium Picosulfate (50 mg)
4292,Sodium Picosulfate Related Compound A (20 mg) (Sodium 4-((4-hydroxyphenyl)(pyridin-2-yl)methyl)phenyl sulfate)
4293,Sodium Propionate (200 mg)
4294,Sodium Salicylate (500 mg)
4295,Sodium Starch Glycolate Type A (400 mg)
4296,Sodium Starch Glycolate Type B (400 mg)
4297,Sodium Stearyl Fumarate (200 mg)
4298,Sodium Sulfate Anhydrous (1 g)
4299,Sodium Tartrate Dihydrate (500 mg/vial; 4 vials)
4300,Sodium Thiosulfate (1 g)
4301,Sodium Trifluoroacetate (500 mg)
4302,Solifenacin Identification Mixture A (15 mg)
4303,Solifenacin Identification Mixture B (20 mg)
4304,Solifenacin Succinate (100 mg)
4305,Somatropin (11.58 USP Somatropin Units/vial) (INTERNATIONAL COLD CHAIN SHIPMENT REQUIRED)
4306,Sorbic Acid (1 g)
4307,Sorbitol (125 mg)
4308,Sotalol Hydrochloride (300 mg)
4309,Sotalol Related Compound A (50 mg) (N-[4-[[(1-Methylethyl)amino]acetyl]phenyl]methanesulfonamide monohydrochloride)
4310,Sotalol Related Compound B (50 mg) (N-(4-Formylphenyl)methanesulfonamide)
4311,Sotalol Related Compound C (50 mg) (N-[4-[2-[(1-Methylethyl)amino]ethyl]phenyl]methanesulfonamide monohydrochloride)
4312,Soybean Oil (1 g)
4313,Spectinomycin Hydrochloride (200 mg)
4314,Spironolactone (125 mg)
4315,Spironolactone Epimer Mixture (30 mg) (7-Epispironolactone approximately 56% and Spironolactone approximately 39% mixture)
4316,Spironolactone Related Compound A (100 mg) (17alpha-(2-Carboxyethyl)-17beta-hydroxyandrosta-4 - 6-dien-3-one lactone) (AS)
4317,Spironolactone Related Compound B (30 mg) ((2'R)-7alpha-(Acetylthio)-5'H-spiro[androst-4-ene-17 - 2'-furan]-3 - 5'-dione)
4318,Spironolactone Related Compound C (30 mg) ((2'R)-3' - 4'-Dihydro-5'H-spiro[androst-4-ene-17 - 2'-furan]-3 - 5'-dione)
4319,Spironolactone Related Compound D (30 mg) ((2'R)-7alpha-(Acetyldisulfanyl)-3' - 4'-dihydro-5'H-spiro[androst-4-ene-17 - 2'-furan]-3 - 5'-dione)
4320,Spironolactone Related Compound I (30 mg) (S-[17alpha-(Ethoxymethyl)-17-hydroxy-3-oxoandrost-4-en-7alpha-yl]ethanethioate)
4321,Spirulina (2 x 100 mg)
4322,Squalane (500 mg)
4323,Stanozolol CIII (200 mg)
4324,Stavudine (250 mg)
4325,Stavudine System Suitability Mixture (10 mg)
4326,Stearic Acid (500 mg)
4327,Stearoyl Polyoxylglycerides (100 mg)
4328,Stearyl Alcohol (125 mg)
4329,Steviol Glycosides System Suitability (50 mg)
4330,Steviolbioside (100 mg)
4331,Stevioside (30 mg)
4332,Streptomycin Sulfate (200 mg)
4333,Succinic Acid (300 mg)
4334,Succinic Acid Melting Point Standard (1 g) (Butanedioic Acid)
4335,Succinylcholine Chloride (500 mg)
4336,Succinylmonocholine Chloride (125 mg)
4337,Sucralose (400 mg)
4338,Sucromalt (200 mg)
4339,Sucrose (100 mg)
4340,Sucrose Octaacetate (500 mg)
4341,Sufentanil Citrate CII (25 mg)
4342,Sulbactam (250 mg) (COLD SHIPMENT REQUIRED)
4343,Sulbactam Related Compound A (15 mg) ((2S)-2-Amino-3-methyl-3-sulfinobutanoic acid)
4344,Sulbactam Related Compound D (15 mg) (Potassium (2S - 5R - 6R)-6-bromo-3 - 3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate)
4345,Sulbactam Related Compound E (15 mg) ((2S - 5R)-6 - 6-Dibromo-3 - 3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid 4 - 4-dioxide)
4346,Sulbactam Related Compound F (15 mg) ((2S - 5R)-6 - 6-Dibromo-3 - 3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid)
4347,Sulconazole Nitrate (200 mg)
4348,Sulconazole Related Compound A (15 mg) (1-[2-(4-Chlorobenzyl)sulfinyl-2-(2 - 4-dichlorophenyl)ethyl]-1H-imidazole nitrate)
4349,Sulfabenzamide (200 mg)
4350,Sulfacetamide (300 mg)
4351,Sulfacetamide Sodium (500 mg)
4352,Sulfachlorpyridazine (200 mg)
4353,Sulfadiazine (200 mg)
4354,Sulfadimethoxine (200 mg)
4355,Sulfadoxine (200 mg)
4356,Sulfamerazine (500 mg)
4357,Sulfamethazine (1 g)
4358,Sulfamethazine Related Compound A (100 mg) (4-Amino-N-carbamimidoylbenzenesulfonamide- -  monohydrate)
4359,Sulfamethazine Related Compound B (50 mg) (Mixture containing about 49% of 4-Amino-2-chloro-N-(4 - 6-dimethylpyrimidin-2-yl)benzenesulfonamide and about 48% of 4-Amino-3-chloro-N-(4 - 6-dimethylpyrimidin-2-yl)benzenesulfonamide)
4360,Sulfamethizole (200 mg)
4361,Sulfamethoxazole (200 mg)
4362,Sulfamethoxazole N4-Glucoside (25 mg) (4-(beta-D-glucopyranosylamino)-N-(5-methyl-3-isoxazolyl)-benzenesulfonamide)
4363,Sulfamethoxazole Related Compound A (15 mg) (N-{4-[N-(5-methylisoxazol-3-yl)sulfamoyl]phenyl}acetamide)
4364,Sulfamethoxazole Related Compound B (15 mg) (4-amino-N-{4-[N-(5-methylisoxazol-3-yl)sulfamoyl]phenyl}benzenesulfonamide)
4365,Sulfamethoxazole Related Compound C (15 mg) (5-methylisoxazol-3-amine)
4366,Sulfamethoxazole Related Compound F (15 mg) (4-amino-N-(3-methylisoxazol-5-yl)benzenesulfonamide)
4367,Sulfanilamide (5 g)
4368,Sulfanilamide Melting Point Standard (1 g) (Approximately 165 degrees)
4369,Sulfanilic Acid (200 mg)
4370,Sulfapyridine (200 mg)
4371,Sulfaquinoxaline (200 mg)
4372,Sulfaquinoxaline Related Compound A (25 mg) (N1 - N2-diquinoxalin-2-ylsulfanilamide)
4373,Sulfasalazine (125 mg)
4374,Sulfathiazole (350 mg)
4375,Sulfinpyrazone (200 mg)
4376,Sulfisoxazole (200 mg)
4377,Sulfisoxazole Acetyl (200 mg)
4378,Sulindac (200 mg)
4379,Sulindac Related Compound A (20 mg) ((E)-2-{5-Fluoro-2-methyl-1-[4-(methylsulfinyl)benzylidene]-1H-inden-3-yl}acetic acid)
4380,Sulindac Related Compound B (20 mg) ((Z)-2-{5-fluoro-2-methyl-1-[4-(methylsulfonyl)benzylidene]-1H-inden-3-yl}acetic acid)
4381,Sulindac Related Compound C (20 mg) ((Z)-2-{5-fluoro-2-methyl-1-[4-(methylthio)benzylidene]-1H-inden-3-yl}acetic acid)
4382,Sulisobenzone (500 mg)
4383,Sumatriptan (50 mg)
4384,Sumatriptan Succinate (200 mg)
4385,Sumatriptan Succinate Related Compound A (15 mg) ([3-[2-(dimethylamino)ethyl]-2-[[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]methyl]-1H-indol-5-yl]-N-methylmethanesulfonamide -  succinate salt)
4386,Sumatriptan Succinate Related Compound C (50 mg) ([3-[2-(dimethylamino)ethyl]-1-(hydroxymethyl)-1H-indol-5-yl]-N-methylmethanesulfonamide succinate salt)
4387,Sumatriptan Succinate Related Impurities (25 mg)
4388,Sunflower Oil (1 g)
4389,Suprofen (200 mg)
4390,Tacrolimus (150 mg)
4391,Tacrolimus 8-epimer (15 mg) (See USP Certificate for full Chemical Name)
4392,Tacrolimus 8-propyl analog (15 mg) (See USP Certificate for full Chemical Name)
4393,Tacrolimus Related Compound A (15 mg) (See USP Certificate for full Chemical Name)
4394,Tacrolimus System Suitability Mixture (10 mg) (A mixture consisting of tacrolimus -  tacrolimus 19-epimer -  ascomycin and tacrolimus 8-propyl analog)
4395,Tadalafil (200 mg)
4396,Tagatose (200 mg)
4397,Tamoxifen Citrate (200 mg)
4398,Tamsulosin Hydrochloride (200 mg)
4399,Tannic Acid (2 g) (AS)
4400,Tanshinone IIA (20 mg)
4401,Tartaric Acid (1 g)
4402,Taurine (100 mg)
4403,Tazobactam (200 mg)
4404,Tazobactam Related Compound A (20 mg) ((2S - 3S)-2-Amino-3-methyl-3-sulfino-4-(1H-1 - 2 - 3-triazol-1-yl)butyric acid)
4405,Telmisartan (200 mg)
4406,Telmisartan Related Compound A (20 mg) (1 - 7'-dimethyl-2'-propyl-1H - 3'H-2 - 5'-bibenzo[d]imidazole monohydrate)
4407,Telmisartan Related Compound B (15 mg) (4'-[(1 - 7'-dimethyl-2'-propyl-1H - 1'H-2 - 5'-bibenzo[d]imidazol-1'-yl)methyl]biphenyl-2-carboxylic acid)
4408,Temazepam CIV (200 mg)
4409,Temazepam Related Compound A (15 mg) (5-chloro-2-methylaminobenzophenone)
4410,Temazepam Related Compound F (15 mg) (7-chloro-1-methyl-5-phenyl-4 - 5-dihydro-1H-1 - 4-benzodiazepine-2 - 3-dione)
4411,Temazepam Related Compound G (15 mg) (7-Chloro-1 - 4-dimethyl-5-phenyl-4 - 5-dihydro-1H-1 - 4-benzodiazepine-2 - 3-dione)
4412,Temozolomide (200 mg)
4413,Temozolomide Related Compound A (15 mg) (4-diazo-4H-imidazole-5-carboxamide)
4414,Temozolomide Related Compound B (15 mg) (3-methyl-1 - 1-diphenylurea)
4415,Temozolomide Related Compound C (15 mg) (diphenylcarbamic chloride)
4416,Teniposide (200 mg)
4417,Teniposide Related Compound A (10 mg) (4'-Demethylepipodophyllotoxin)
4418,Tenivastatin Calcium (2 x 15 mg) (COLD SHIPMENT REQUIRED) (Calcium (3R - 5R)-7-{(1S - 2S - 6R - 8S - 8aR)-8-[(2 - 2-dimethylbutanoyl)oxy]-2 - 6-dimethyl-1 - 2 - 6 - 7 - 8 - 8a-hexahydronaphthalen-1-yl}-3 - 5-dihydroxyheptanoate (1:2) monohydrate)
4419,Tenofovir (15 mg)
4420,Tenofovir Disoproxil Fumarate (200 mg)
4421,Tenofovir Disoproxil Related Compound A (10 mg) ((S)-5-[[2-(6-Amino-9H-purin-9-yl)-1-methylethoxy]methyl]-2 - 4 - 6 - 8-tetraoxa-5-phosphanonanedioic acid -  bis(1-methylethyl) ester -  5-oxide -  (E)-2-butenedioate (1:1))
4422,Tenofovir Disoproxil Related Compound B (10 mg) ((E)-9-(Prop-1-enyl)-9H-purin-6-amine)
4423,Tenofovir Disoproxil Related Compound G (15 mg) (O-(Isopropoxycarbonyloxymethyl)-O-isopropyl-{(R)-[1-(6-amino-9H-purin-9-yl)propan-2-yloxy]}methylphosphonate) fumarate)
4424,Terazosin Hydrochloride (200 mg)
4425,Terazosin Related Compound A (50 mg) (6 - 7-Dimethoxy-2-(piperazin-1-yl)quinazolin-4-amine dihydrochloride)
4426,Terazosin Related Compound B (50 mg) (1-(4-hydroxy-6 - 7-dimethoxy-2-quinazolinyl)-4-[(tetrahydro-2-furanyl)carbonyl]piperazine)
4427,Terazosin Related Compound C (25 mg) (1 - 4-Bis(4-amino-6 - 7-dimethoxy-2-quinazolinyl)piperazine -  dihydrochloride)
4428,Terbinafine Hydrochloride (200 mg)
4429,Terbinafine Related Compound A (25 mg) (N-methyl-C-(naphthalen-1-yl)methanamine hydrochloride)
4430,Terbinafine Related Compound B (25 mg) ((2Z)-N - 6 - 6-Trimethyl-N-(naphthalen-1-ylmethyl)hept-2-en-4-yn-1-amine hydrochloride)
4431,Terbinafine Related Compound C (25 mg) ((2E)-N - 6 - 6-Trimethyl-N-(naphthalen-2-ylmethyl)hept-2-en-4-yn-1-amine hydrochloride)
4432,Terbinafine Related Compound D (25 mg) ((2E)-N - 6 - 6-trimethyl-N-[(4-methylnaphthalen-1-yl)methyl]-hept-2-en-4-yn-1-amine hydrochloride)
4433,Terbutaline Related Compound A (50 mg) (2-(tert-Butylamino)-1-(3 - 5-dihydroxyphenyl)ethan-1-one sulfate)
4434,Terbutaline Sulfate (125 mg)
4435,Terconazole (200 mg)
4436,Teriparatide (1 mg) (COLD SHIPMENT REQUIRED)
4437,Terpin Hydrate (750 mg)
4438,Testolactone CIII (125 mg)
4439,Testosterone CIII (125 mg)
4440,Testosterone Cypionate CIII (200 mg)
4441,Testosterone Cypionate Related Compound A (25 mg) (Androst-4-en-3 - 6-dione-17Beta-yl 3-cyclopentylpropanoate)
4442,Testosterone Cypionate Related Compound B (40 mg) (Androst-4 - 6-dien-3-one-17 Beta-yl 3-cyclopentylpropanoate)
4443,Testosterone Enanthate CIII (200 mg)
4444,Testosterone Enanthate Related Compound B CIII (50 mg) (Androst-4-en-3-one-17beta-yl hexanoate)
4445,Testosterone Enanthate Related Compound F (50 mg) (Androst-4 - 6-dien-3-one-17Beta-yl heptanoate)
4446,Testosterone Enanthate Related Compound H CIII (25 mg) (Androst-5-ene-3Beta - 17Beta-diyl diheptanoate)
4447,Testosterone Propionate CIII (200 mg)
4448,Testosterone Related Compound A CIII (20 mg) (Androst-4-ene-3 - 17-dione)
4449,Testosterone Related Compound C (15 mg) (17alpha-Hydroxyandrost-4-en-3-one)
4450,Testosterone Related Compound I (15 mg) (17beta-Hydroxyandrosta-4 - 6-dien-3-one)
4451,Tetrabenazine (200 mg) ((3RS - 11bRS)-3-Isobutyl-9 - 10-dimethoxy-1 - 3 - 4 - 6 - 7 - 11b-hexahydro-2H-pyrido[2 - 1-a]isoquinolin-2-one)
4452,Tetrabenazine Related Compound C (25 mg) ((3RS - 11bRS)-3-Butyl-9 - 10-dimethoxy-1 - 3 - 4 - 6 - 7 - 11b-hexahydro-2H-pyrido[2 - 1-a]isoquinolin-2-one)
4453,Tetracaine (50 mg)
4454,Tetracaine Hydrochloride (200 mg)
4455,Tetracaine Related Compound B (25 mg) (4-(Butylamino)benzoic acid)
4456,Tetracaine Related Compound C (25 mg) (methyl 4-(butylamino)benzoate)
4457,Tetracycline Hydrochloride (200 mg)
4458,Tetrahydrozoline Hydrochloride (200 mg)
4459,Tetraxetan (50 mg)
4460,Thalidomide (200 mg)
4461,Theophylline (200 mg)
4462,Theophylline Melting Point Standard (2 x 500 mg) (Approximately 271 degrees)
4463,Theophylline Related Compound B (25 mg) (3-Methyl-1H-purine-2 - 6-dione)
4464,Theophylline Related Compound C (25 mg) (N-(6-Amino-1 - 3-dimethyl-2 - 4-dioxo-1 - 2 - 3 - 4-tetrahydropyrimidin-5-yl)formamide)
4465,Theophylline Related Compound D (30 mg) (N-Methyl-5-(methylamino)-1H-imidazole-4-carboxamide hydrochloride monohydrate)
4466,Theophylline Related Compound F (25 mg) (7-(2-Hydroxyethyl)-1 - 3-dimethyl-3 - 7-dihydro-1H-purine-2 - 6-dione)
4467,Thiabendazole (100 mg)
4468,Thiamine Hydrochloride (500 mg) (Vitamin B1 Hydrochloride)
4469,Thiethylperazine Maleate (200 mg)
4470,Thimerosal (500 mg)
4471,Thimerosal Related Compound A (50 mg) (2 - 2'-Disulfanediyldibenzoic acid)
4472,Thioguanine (200 mg)
4473,Thiopental CIII (250 mg)
4474,Thioridazine (200 mg)
4475,Thioridazine Hydrochloride (200 mg)
4476,Thioridazine Related Compound F (20 mg) (2-(Methylthio)-10-[2-(piperidin-2-yl)ethyl]-10H-phenothiazine hydrochloride)
4477,Thiostrepton (200 mg)
4478,Thiotepa (500 mg)
4479,Thiothixene (250 mg)
4480,Thonzonium Bromide (200 mg)
4481,Thymol (500 mg)
4482,Tiagabine Hydrochloride (300 mg)
4483,Tiagabine Related Compound A (15 mg) ((R)-ethyl 1-[4 - 4-bis(3-methyl-2-thienyl)-3-butenyl]-3-piperidinecarboxylate -  hydrochloride)
4484,Tiamulin (100 mg)
4485,Tiamulin Fumarate (250 mg)
4486,Tiamulin Related Compound A (50 mg) (Tosyl pleuromutilin)
4487,Ticarcillin Monosodium Monohydrate (350 mg)
4488,Ticlopidine Hydrochloride (150 mg)
4489,Ticlopidine Related Compound A (20 mg) (4-oxo-4 - 5 - 6 - 7-tetrahydrothieno-[3 - 2-c]pyridine)
4490,Ticlopidine Related Compound B (20 mg) (5-(2-chlorobenzyl)-4-oxo-4 - 5 - 6 - 7-tetrahydrothieno-[3 - 2-c]pyridine)
4491,Tigecycline (300 mg) (INTERNATIONAL COLD CHAIN SHIPMENT REQUIRED)
4492,Tigecycline Related Compound B (25 mg) ((4S - 4aS - 5aR - 12aS)-9-Amino-4 - 7-bis(dimethylamino)-3 - 10 - 12 - 12a-tetrahydroxy-1 - 11-dioxo-1 - 4 - 4a - 5 - 5a - 6 - 11 - 12a-octahydrotetracene-2-carboxamide hydrochloride)
4493,Tiletamine Hydrochloride (200 mg)
4494,Tilmicosin (250 mg)
4495,Timolol Maleate (200 mg)
4496,Timolol Related Compound A (20 mg) ((R)-1-(tert-Butylamino)-3-(4-morpholino-1 - 2 - 5-thiadiazol-3-yloxy)propan-2-ol maleate)
4497,Timolol Related Compound B (20 mg) (3-(tert-Butylamino)-2-(4-morpholino-1 - 2 - 5-thiadiazol-3-yloxy)propan-1-ol)
4498,Timolol Related Compound C (20 mg) (N-(tert-Butyl)-2 - 3-bis(4-morpholino-1 - 2 - 5-thiadiazol-3-yloxy)propan-1-amine maleate)
4499,Timolol Related Compound D (20 mg) (4-Morpholino-1 - 2 - 5-thiadiazol-3-ol)
4500,Timolol Related Compound E (20 mg) ((S - Z)-4-({1-(tert-butylamino)-3-[(4-morpholino-1 - 2 - 5-thiadiazol-3-yl)oxy]propan-2-yl}oxy)-4-oxobut-2-enoic acid maleate salt (1:1))
4501,Timolol Related Compound F (20 mg) (3-Chloro-4-morpholino-1 - 2 - 5-thiadiazol)
4502,Tinidazole (200 mg)
4503,Tinidazole Related Compound A (100 mg) (2-methyl-5-nitroimidazole)
